Index,Start X,Start Y,End X,End Y,Image Width,Image Height
0,784.9377990430622,774.3875598086124,782.8277511961722,815.5334928229665,1024,882
1,782.8277511961722,815.5334928229665,626.6842105263158,818.6985645933014,1024,882
2,562.7201289207868,817.6231891281234,517.9467371079213,817.1144005847954,1024,882
3,517.9467371079213,817.1144005847954,517.9467371079213,647.1790271132377,1024,882
4,517.9467371079213,647.1790271132377,531.6840277777778,647.6878156565657,1024,882
5,517.9467371079213,647.1790271132377,516.9291600212653,638.0208333333334,1024,882
6,517.9467371079213,817.1144005847954,456.38332336523126,817.6231891281234,1024,882
7,592.7386529771399,646.6702385699097,783.5343567251463,645.1438729399256,1024,882
8,783.5343567251463,645.1438729399256,784.0431452684743,673.1272428229665,1024,882
9,783.5343567251463,645.1438729399256,784.0431452684743,601.3880582137161,1024,882
10,353.0992490696438,818.1319776714514,293.06220095693783,817.6231891281234,1024,882
11,293.06220095693783,817.6231891281234,261.00852272727275,817.6231891281234,1024,882
12,293.06220095693783,817.6231891281234,293.06220095693783,569.3343799840511,1024,882
13,293.06220095693783,569.3343799840511,457.4009004518873,568.8255914407231,1024,882
14,457.4009004518873,568.8255914407231,517.4379485645933,569.8431685273791,1024,882
15,517.4379485645933,569.8431685273791,518.9643141945774,579.0013623072834,1024,882
16,293.06220095693783,569.3343799840511,293.06220095693783,466.5590942317916,1024,882
17,293.06220095693783,466.5590942317916,304.2555489101542,466.0503056884636,1024,882
18,457.4009004518873,568.8255914407231,456.8921119085593,466.5590942317916,1024,882
19,456.8921119085593,466.5590942317916,351.5728834396598,466.5590942317916,1024,882
20,456.8921119085593,466.5590942317916,456.8921119085593,384.64413875598086,1024,882
21,456.8921119085593,384.64413875598086,425.85601076555025,384.64413875598086,1024,882
22,215.22488038277513,570.7679425837321,68.57655502392345,568.6578947368421,1024,882
23,68.57655502392345,568.6578947368421,67.52153110047847,609.8038277511962,1024,882
24,68.6864533492823,681.2678595162148,68.6864533492823,725.5324627857523,1024,882
25,68.6864533492823,725.5324627857523,115.49499933545987,726.0412513290803,1024,882
26,115.49499933545987,726.0412513290803,132.79380980861245,754.0246212121212,1024,882
27,160.77717969165337,810.5001495215312,177.56720162147795,821.1847089314196,1024,882
28,68.57655502392345,568.6578947368421,68.17766480595428,509.80612041467305,1024,882
29,67.66887626262627,380.57383040935673,68.6864533492823,342.9234782030835,1024,882
30,68.6864533492823,342.9234782030835,69.19524189261031,305.2731259968102,1024,882
31,68.6864533492823,342.9234782030835,232.51636430090377,342.9234782030835,1024,882
32,231.49878721424776,269.149139420521,230.4812101275917,139.9168494152047,1024,882
33,230.4812101275917,139.9168494152047,249.81517477405637,139.40806087187667,1024,882
34,230.4812101275917,139.9168494152047,192.83085792131845,139.40806087187667,1024,882
35,67.66887626262627,196.3923777246146,69.70403043593834,139.9168494152047,1024,882
36,456.8921119085593,384.64413875598086,606.4759436469963,384.13535021265284,1024,882
37,783.0255681818182,453.3305921052632,783.5343567251463,276.2721790271132,1024,882
38,783.5343567251463,276.2721790271132,762.1652379053695,274.7458133971292,1024,882
39,717.900634635832,275.25460194045723,702.1281897926635,275.25460194045723,1024,882
40,680.7590709728868,275.76339048378526,702.1281897926635,275.25460194045723,1024,882
41,680.7590709728868,275.76339048378526,681.2678595162148,438.06693580542264,1024,882
42,681.2678595162148,438.06693580542264,720.9533658958002,439.0845128920787,1024,882
43,702.1281897926635,275.25460194045723,701.1106127060075,85.47647527910686,1024,882
44,701.1106127060075,85.47647527910686,653.7932781765019,84.96768673577884,1024,882
45,567.808014354067,85.47647527910686,455.87453482190324,84.45889819245083,1024,882
46,479.27880781499204,276.78096757044125,517.4379485645933,275.25460194045723,1024,882
47,517.4379485645933,275.25460194045723,517.4379485645933,147.54867756512493,1024,882
48,517.4379485645933,147.54867756512493,353.0992490696438,146.0223119351409,1024,882
49,392.27596690590116,275.25460194045723,353.6080376129718,275.76339048378526,1024,882
50,353.6080376129718,275.76339048378526,353.0992490696438,146.0223119351409,1024,882
51,353.6080376129718,275.76339048378526,355.1344032429559,383.6265616693249,1024,882
52,307.8170687134503,140.4256379585327,353.0992490696438,146.0223119351409,1024,882
53,353.0992490696438,146.0223119351409,353.6080376129718,85.98526382243487,1024,882
54,353.6080376129718,85.98526382243487,408.04841174906966,84.96768673577884,1024,882
